local_datetime,weather,weather_desc,ws,hu,t
2025-08-18 12:00:00,3,Berawan,10.8,48,33
2025-08-18 15:00:00,61,Hujan Ringan,7.3,63,30
2025-08-18 18:00:00,61,Hujan Ringan,0.4,80,27
2025-08-18 21:00:00,61,Hujan Ringan,6.9,84,26
2025-08-19 00:00:00,3,Berawan,8.6,88,25
2025-08-19 03:00:00,3,Berawan,3.6,90,24
2025-08-19 06:00:00,3,Berawan,3.8,90,25
2025-08-19 09:00:00,3,Berawan,6.9,81,27
2025-08-19 12:00:00,95,Hujan Petir,5.7,69,29
2025-08-19 15:00:00,95,Hujan Petir,4.3,83,26
2025-08-19 18:00:00,3,Berawan,3.5,90,25
2025-08-19 21:00:00,3,Berawan,4.1,92,25
2025-08-20 00:00:00,3,Berawan,0.6,93,25
2025-08-20 03:00:00,2,Cerah Berawan,5,95,24
2025-08-20 06:00:00,3,Berawan,0.8,93,24
2025-08-18 06:00:00,1,Cerah,4.2,83,25
2025-08-18 09:00:00,3,Berawan,6.9,67,30
2025-08-18 12:00:00,3,Berawan,10.8,48,33
2025-08-18 15:00:00,61,Hujan Ringan,7.3,63,30
2025-08-18 18:00:00,61,Hujan Ringan,0.4,80,27
2025-08-18 21:00:00,61,Hujan Ringan,6.9,84,26
2025-08-19 00:00:00,3,Berawan,8.6,88,25
2025-08-19 03:00:00,3,Berawan,3.6,90,24
2025-08-19 06:00:00,3,Berawan,3.8,90,25
2025-08-19 09:00:00,3,Berawan,6.9,81,27
2025-08-19 12:00:00,95,Hujan Petir,5.7,69,29
2025-08-19 15:00:00,95,Hujan Petir,4.3,83,26
2025-08-19 18:00:00,3,Berawan,3.5,90,25
2025-08-19 21:00:00,3,Berawan,4.1,92,25
2025-08-20 00:00:00,3,Berawan,0.6,93,25
2025-08-20 03:00:00,2,Cerah Berawan,5,95,24
2025-08-20 06:00:00,3,Berawan,0.8,93,24
2025-08-18 08:00:00,3,Berawan,6.9,73,28
2025-08-18 11:00:00,3,Berawan,10.8,50,32
2025-08-18 14:00:00,61,Hujan Ringan,7.3,63,30
2025-08-18 17:00:00,61,Hujan Ringan,0.4,71,28
2025-08-18 20:00:00,61,Hujan Ringan,6.9,81,26
2025-08-18 23:00:00,3,Berawan,8.6,87,25
2025-08-19 02:00:00,3,Berawan,3.6,90,24
2025-08-19 05:00:00,3,Berawan,3.8,92,24
2025-08-19 08:00:00,3,Berawan,6.9,79,27
2025-08-19 11:00:00,95,Hujan Petir,5.7,74,29
2025-08-19 14:00:00,95,Hujan Petir,4.3,85,25
2025-08-19 17:00:00,2,Cerah Berawan,3.5,88,26
2025-08-19 20:00:00,3,Berawan,4.1,92,25
2025-08-19 23:00:00,3,Berawan,0.6,92,25
2025-08-20 02:00:00,2,Cerah Berawan,5,94,24
2025-08-20 05:00:00,3,Berawan,0.8,95,24
2025-08-20 08:00:00,3,Berawan,0.8,87,26
2025-08-20 11:00:00,3,Berawan,7.2,74,28
2025-08-20 14:00:00,61,Hujan Ringan,7.2,69,29
2025-08-20 17:00:00,95,Hujan Petir,2.8,82,27
2025-08-20 20:00:00,17,Petir,2.8,87,26
2025-08-20 23:00:00,3,Berawan,4.7,91,25
2025-08-18 10:00:00,3,Berawan,5.3,50,32
2025-08-18 13:00:00,61,Hujan Ringan,14.6,68,29
2025-08-18 16:00:00,17,Petir,8.5,72,28
2025-08-18 19:00:00,3,Berawan,7.3,82,26
2025-08-18 22:00:00,3,Berawan,8.1,85,26
2025-08-19 01:00:00,3,Berawan,10.7,90,24
2025-08-19 04:00:00,3,Berawan,6.6,91,24
2025-08-19 07:00:00,3,Berawan,3.1,88,25
2025-08-19 10:00:00,61,Hujan Ringan,10.2,72,28
2025-08-19 13:00:00,61,Hujan Ringan,8.4,70,29
2025-08-19 16:00:00,95,Hujan Petir,3.3,81,27
2025-08-19 19:00:00,3,Berawan,3.1,86,26
2025-08-19 22:00:00,3,Berawan,4.7,89,25
2025-08-20 01:00:00,3,Berawan,4.2,94,24
2025-08-20 04:00:00,3,Berawan,1.4,96,23
2025-08-20 07:00:00,61,Hujan Ringan,2.4,90,24
2025-08-20 10:00:00,61,Hujan Ringan,7.8,66,30
2025-08-20 13:00:00,61,Hujan Ringan,7.8,67,30
2025-08-20 16:00:00,95,Hujan Petir,3.8,81,27
2025-08-20 19:00:00,17,Petir,3.8,87,26
2025-08-20 22:00:00,3,Berawan,3.6,92,25
2025-08-18 11:00:00,3,Berawan,14.6,54,31
2025-08-18 14:00:00,95,Hujan Petir,8.5,71,28
2025-08-18 17:00:00,3,Berawan,7.3,75,27
2025-08-18 20:00:00,3,Berawan,8.1,84,26
2025-08-18 23:00:00,3,Berawan,10.7,87,25
2025-08-19 02:00:00,3,Berawan,6.6,91,24
2025-08-19 05:00:00,3,Berawan,3.1,91,24
2025-08-19 08:00:00,3,Berawan,10.2,81,26
2025-08-19 11:00:00,61,Hujan Ringan,8.4,67,29
2025-08-19 14:00:00,95,Hujan Petir,3.3,81,26
2025-08-19 17:00:00,61,Hujan Ringan,3.1,84,26
2025-08-19 20:00:00,3,Berawan,4.7,87,26
2025-08-19 23:00:00,2,Cerah Berawan,4.2,91,25
2025-08-20 02:00:00,3,Berawan,1.4,95,23
2025-08-20 05:00:00,3,Berawan,2.4,97,23
2025-08-20 08:00:00,61,Hujan Ringan,2.4,84,26
2025-08-20 11:00:00,61,Hujan Ringan,7.8,63,31
2025-08-20 14:00:00,61,Hujan Ringan,7.8,76,28
2025-08-20 17:00:00,95,Hujan Petir,3.8,84,26
2025-08-20 20:00:00,17,Petir,3.8,89,25
2025-08-20 23:00:00,2,Cerah Berawan,3.6,92,25
2025-08-18 11:00:00,3,Berawan,14.6,54,31
2025-08-18 14:00:00,95,Hujan Petir,8.5,71,28
2025-08-18 17:00:00,3,Berawan,7.3,75,27
2025-08-18 20:00:00,3,Berawan,8.1,84,26
2025-08-18 23:00:00,3,Berawan,10.7,87,25
2025-08-19 02:00:00,3,Berawan,6.6,91,24
2025-08-19 05:00:00,3,Berawan,3.1,91,24
2025-08-19 08:00:00,3,Berawan,10.2,81,26
2025-08-19 11:00:00,61,Hujan Ringan,8.4,67,29
2025-08-19 14:00:00,95,Hujan Petir,3.3,81,26
2025-08-19 17:00:00,61,Hujan Ringan,3.1,84,26
2025-08-19 20:00:00,3,Berawan,4.7,87,26
2025-08-19 23:00:00,2,Cerah Berawan,4.2,91,25
2025-08-20 02:00:00,3,Berawan,1.4,95,23
2025-08-20 05:00:00,3,Berawan,2.4,97,23
2025-08-20 08:00:00,61,Hujan Ringan,2.4,84,26
2025-08-20 11:00:00,61,Hujan Ringan,7.8,63,31
2025-08-20 14:00:00,61,Hujan Ringan,7.8,76,28
2025-08-20 17:00:00,95,Hujan Petir,3.8,84,26
2025-08-20 20:00:00,17,Petir,3.8,89,25
2025-08-20 23:00:00,2,Cerah Berawan,3.6,92,25
2025-08-18 11:00:00,3,Berawan,14.6,54,31
2025-08-18 14:00:00,95,Hujan Petir,8.5,71,28
2025-08-18 17:00:00,3,Berawan,7.3,75,27
2025-08-18 20:00:00,3,Berawan,8.1,84,26
2025-08-18 23:00:00,3,Berawan,10.7,87,25
2025-08-19 02:00:00,3,Berawan,6.6,91,24
2025-08-19 05:00:00,3,Berawan,3.1,91,24
2025-08-19 08:00:00,3,Berawan,10.2,81,26
2025-08-19 11:00:00,61,Hujan Ringan,8.4,67,29
2025-08-19 14:00:00,95,Hujan Petir,3.3,81,26
2025-08-19 17:00:00,61,Hujan Ringan,3.1,84,26
2025-08-19 20:00:00,3,Berawan,4.7,87,26
2025-08-19 23:00:00,2,Cerah Berawan,4.2,91,25
2025-08-20 02:00:00,3,Berawan,1.4,95,23
2025-08-20 05:00:00,3,Berawan,2.4,97,23
2025-08-20 08:00:00,61,Hujan Ringan,2.4,84,26
2025-08-20 11:00:00,61,Hujan Ringan,7.8,63,31
2025-08-20 14:00:00,61,Hujan Ringan,7.8,76,28
2025-08-20 17:00:00,95,Hujan Petir,3.8,84,26
2025-08-20 20:00:00,17,Petir,3.8,89,25
2025-08-20 23:00:00,2,Cerah Berawan,3.6,92,25
2025-08-18 14:00:00,95,Hujan Petir,8.5,71,28
2025-08-18 17:00:00,2,Cerah Berawan,7.3,75,27
2025-08-18 20:00:00,3,Berawan,8.1,84,26
2025-08-18 23:00:00,3,Berawan,10.7,87,25
2025-08-19 02:00:00,3,Berawan,6.6,91,24
2025-08-19 05:00:00,3,Berawan,3.1,91,24
2025-08-19 08:00:00,3,Berawan,10.2,81,26
2025-08-19 11:00:00,61,Hujan Ringan,8.4,67,29
2025-08-19 14:00:00,95,Hujan Petir,3.3,81,26
2025-08-19 17:00:00,61,Hujan Ringan,3.1,84,26
2025-08-19 20:00:00,3,Berawan,4.7,87,26
2025-08-19 23:00:00,2,Cerah Berawan,4.2,91,25
2025-08-20 02:00:00,3,Berawan,1.4,95,23
2025-08-20 05:00:00,3,Berawan,2.4,97,23
2025-08-20 08:00:00,61,Hujan Ringan,2.4,84,26
2025-08-20 11:00:00,61,Hujan Ringan,7.8,63,31
2025-08-20 14:00:00,61,Hujan Ringan,7.8,76,28
2025-08-20 17:00:00,95,Hujan Petir,3.8,84,26
2025-08-20 20:00:00,17,Petir,3.8,89,25
2025-08-20 23:00:00,2,Cerah Berawan,3.6,92,25
2025-08-18 14:00:00,95,Hujan Petir,8.5,71,28
2025-08-18 17:00:00,2,Cerah Berawan,7.3,75,27
2025-08-18 20:00:00,3,Berawan,8.1,84,26
2025-08-18 23:00:00,3,Berawan,10.7,87,25
2025-08-19 02:00:00,3,Berawan,6.6,91,24
2025-08-19 05:00:00,3,Berawan,3.1,91,24
2025-08-19 08:00:00,3,Berawan,10.2,81,26
2025-08-19 11:00:00,61,Hujan Ringan,8.4,67,29
2025-08-19 14:00:00,95,Hujan Petir,3.3,81,26
2025-08-19 17:00:00,61,Hujan Ringan,3.1,84,26
2025-08-19 20:00:00,3,Berawan,4.7,87,26
2025-08-19 23:00:00,2,Cerah Berawan,4.2,91,25
2025-08-20 02:00:00,3,Berawan,1.4,95,23
2025-08-20 05:00:00,3,Berawan,2.4,97,23
2025-08-20 08:00:00,61,Hujan Ringan,2.4,84,26
2025-08-20 11:00:00,61,Hujan Ringan,7.8,63,31
2025-08-20 14:00:00,61,Hujan Ringan,7.8,76,28
2025-08-20 17:00:00,95,Hujan Petir,3.8,84,26
2025-08-20 20:00:00,17,Petir,3.8,89,25
2025-08-20 23:00:00,2,Cerah Berawan,3.6,92,25
2025-08-18 16:00:00,60,Hujan Ringan,8.5,72,28
2025-08-18 19:00:00,3,Berawan,7.3,82,26
2025-08-18 22:00:00,3,Berawan,8.1,85,26
2025-08-19 01:00:00,3,Berawan,10.7,90,24
2025-08-19 04:00:00,3,Berawan,6.6,91,24
2025-08-19 07:00:00,3,Berawan,3.1,88,25
2025-08-19 10:00:00,61,Hujan Ringan,10.2,72,28
2025-08-19 13:00:00,61,Hujan Ringan,8.4,70,29
2025-08-19 16:00:00,95,Hujan Petir,3.3,81,27
2025-08-19 19:00:00,3,Berawan,3.1,86,26
2025-08-19 22:00:00,3,Berawan,4.7,89,25
2025-08-20 01:00:00,3,Berawan,4.2,94,24
2025-08-20 04:00:00,3,Berawan,1.4,96,23
2025-08-20 07:00:00,61,Hujan Ringan,2.4,90,24
2025-08-20 10:00:00,61,Hujan Ringan,7.8,66,30
2025-08-20 13:00:00,61,Hujan Ringan,7.8,67,30
2025-08-20 16:00:00,95,Hujan Petir,3.8,81,27
2025-08-20 19:00:00,17,Petir,3.8,87,26
2025-08-20 22:00:00,3,Berawan,3.6,92,25
2025-08-18 16:00:00,60,Hujan Ringan,8.5,72,28
2025-08-18 19:00:00,3,Berawan,7.3,82,26
2025-08-18 22:00:00,3,Berawan,8.1,85,26
2025-08-19 01:00:00,3,Berawan,10.7,90,24
2025-08-19 04:00:00,3,Berawan,6.6,91,24
2025-08-19 07:00:00,3,Berawan,3.1,88,25
2025-08-19 10:00:00,61,Hujan Ringan,10.2,72,28
2025-08-19 13:00:00,61,Hujan Ringan,8.4,70,29
2025-08-19 16:00:00,95,Hujan Petir,3.3,81,27
2025-08-19 19:00:00,3,Berawan,3.1,86,26
2025-08-19 22:00:00,3,Berawan,4.7,89,25
2025-08-20 01:00:00,3,Berawan,4.2,94,24
2025-08-20 04:00:00,3,Berawan,1.4,96,23
2025-08-20 07:00:00,61,Hujan Ringan,2.4,90,24
2025-08-20 10:00:00,61,Hujan Ringan,7.8,66,30
2025-08-20 13:00:00,61,Hujan Ringan,7.8,67,30
2025-08-20 16:00:00,95,Hujan Petir,3.8,81,27
2025-08-20 19:00:00,17,Petir,3.8,87,26
2025-08-20 22:00:00,3,Berawan,3.6,92,25
2025-08-18 18:00:00,60,Hujan Ringan,7.3,79,27
2025-08-18 21:00:00,60,Hujan Ringan,8.1,85,26
2025-08-19 00:00:00,3,Berawan,10.7,89,25
2025-08-19 03:00:00,3,Berawan,6.6,91,24
2025-08-19 06:00:00,3,Berawan,3.1,90,24
2025-08-19 09:00:00,3,Berawan,10.2,80,26
2025-08-19 12:00:00,61,Hujan Ringan,8.4,67,29
2025-08-19 15:00:00,95,Hujan Petir,3.3,80,27
2025-08-19 18:00:00,61,Hujan Ringan,3.1,85,26
2025-08-19 21:00:00,3,Berawan,4.7,87,25
2025-08-20 00:00:00,3,Berawan,4.2,92,24
2025-08-20 03:00:00,3,Berawan,1.4,95,23
2025-08-20 06:00:00,3,Berawan,2.4,93,24
2025-08-20 09:00:00,61,Hujan Ringan,2.4,72,28
2025-08-20 12:00:00,61,Hujan Ringan,7.8,63,31
2025-08-20 15:00:00,61,Hujan Ringan,7.8,78,28
2025-08-20 18:00:00,95,Hujan Petir,3.8,87,26
2025-08-20 21:00:00,17,Petir,3.8,91,25
2025-08-18 18:00:00,60,Hujan Ringan,7.3,79,27
2025-08-18 21:00:00,60,Hujan Ringan,8.1,85,26
2025-08-19 00:00:00,3,Berawan,10.7,89,25
2025-08-19 03:00:00,3,Berawan,6.6,91,24
2025-08-19 06:00:00,3,Berawan,3.1,90,24
2025-08-19 09:00:00,3,Berawan,10.2,80,26
2025-08-19 12:00:00,61,Hujan Ringan,8.4,67,29
2025-08-19 15:00:00,95,Hujan Petir,3.3,80,27
2025-08-19 18:00:00,61,Hujan Ringan,3.1,85,26
2025-08-19 21:00:00,3,Berawan,4.7,87,25
2025-08-20 00:00:00,3,Berawan,4.2,92,24
2025-08-20 03:00:00,3,Berawan,1.4,95,23
2025-08-20 06:00:00,3,Berawan,2.4,93,24
2025-08-20 09:00:00,61,Hujan Ringan,2.4,72,28
2025-08-20 12:00:00,61,Hujan Ringan,7.8,63,31
2025-08-20 15:00:00,61,Hujan Ringan,7.8,78,28
2025-08-20 18:00:00,95,Hujan Petir,3.8,87,26
2025-08-20 21:00:00,17,Petir,3.8,91,25
2025-08-18 20:00:00,60,Hujan Ringan,8.1,84,26
2025-08-18 23:00:00,61,Hujan Ringan,10.7,87,25
2025-08-19 02:00:00,3,Berawan,6.6,91,24
2025-08-19 05:00:00,3,Berawan,3.1,91,24
2025-08-19 08:00:00,3,Berawan,10.2,81,26
2025-08-19 11:00:00,61,Hujan Ringan,8.4,67,29
2025-08-19 14:00:00,95,Hujan Petir,3.3,81,26
2025-08-19 17:00:00,61,Hujan Ringan,3.1,84,26
2025-08-19 20:00:00,3,Berawan,4.7,87,26
2025-08-19 23:00:00,2,Cerah Berawan,4.2,91,25
2025-08-20 02:00:00,3,Berawan,1.4,95,23
2025-08-20 05:00:00,3,Berawan,2.4,97,23
2025-08-20 08:00:00,61,Hujan Ringan,2.4,84,26
2025-08-20 11:00:00,61,Hujan Ringan,7.8,63,31
2025-08-20 14:00:00,61,Hujan Ringan,7.8,76,28
2025-08-20 17:00:00,95,Hujan Petir,3.8,84,26
2025-08-20 20:00:00,17,Petir,3.8,89,25
2025-08-20 23:00:00,2,Cerah Berawan,3.6,92,25
2025-08-18 21:00:00,61,Hujan Ringan,3.3,92,25
2025-08-19 00:00:00,61,Hujan Ringan,9.2,92,24
2025-08-19 03:00:00,95,Hujan Petir,11.6,94,23
2025-08-19 06:00:00,2,Cerah Berawan,6.2,93,23
2025-08-19 09:00:00,3,Berawan,4.7,83,26
2025-08-19 12:00:00,61,Hujan Ringan,7.6,81,27
2025-08-19 15:00:00,61,Hujan Ringan,1.3,81,27
2025-08-19 18:00:00,2,Cerah Berawan,6.5,90,25
2025-08-19 21:00:00,2,Cerah Berawan,5.9,92,24
2025-08-20 00:00:00,3,Berawan,2.5,94,24
2025-08-20 03:00:00,2,Cerah Berawan,1.3,95,23
2025-08-20 06:00:00,2,Cerah Berawan,3.6,95,24
2025-08-20 09:00:00,1,Cerah,9.7,73,28
2025-08-20 12:00:00,61,Hujan Ringan,8.1,75,28
2025-08-20 15:00:00,63,Hujan Sedang,2.2,84,26
2025-08-20 18:00:00,2,Cerah Berawan,3.8,91,25
2025-08-20 21:00:00,3,Berawan,1.4,95,25
2025-08-18 21:00:00,61,Hujan Ringan,3.3,92,25
2025-08-19 00:00:00,61,Hujan Ringan,9.2,92,24
2025-08-19 03:00:00,95,Hujan Petir,11.6,94,23
2025-08-19 06:00:00,2,Cerah Berawan,6.2,93,23
2025-08-19 09:00:00,3,Berawan,4.7,83,26
2025-08-19 12:00:00,61,Hujan Ringan,7.6,81,27
2025-08-19 15:00:00,61,Hujan Ringan,1.3,81,27
2025-08-19 18:00:00,2,Cerah Berawan,6.5,90,25
2025-08-19 21:00:00,2,Cerah Berawan,5.9,92,24
2025-08-20 00:00:00,3,Berawan,2.5,94,24
2025-08-20 03:00:00,2,Cerah Berawan,1.3,95,23
2025-08-20 06:00:00,2,Cerah Berawan,3.6,95,24
2025-08-20 09:00:00,1,Cerah,9.7,73,28
2025-08-20 12:00:00,61,Hujan Ringan,8.1,75,28
2025-08-20 15:00:00,63,Hujan Sedang,2.2,84,26
2025-08-20 18:00:00,2,Cerah Berawan,3.8,91,25
2025-08-20 21:00:00,3,Berawan,1.4,95,25
2025-08-18 23:00:00,60,Hujan Ringan,9.2,95,24
2025-08-19 02:00:00,95,Hujan Petir,11.6,94,23
2025-08-19 05:00:00,3,Berawan,6.2,95,23
2025-08-19 08:00:00,3,Berawan,4.7,85,25
2025-08-19 11:00:00,61,Hujan Ringan,7.6,73,29
2025-08-19 14:00:00,61,Hujan Ringan,1.3,80,27
2025-08-19 17:00:00,3,Berawan,6.5,88,26
2025-08-19 20:00:00,3,Berawan,5.9,92,24
2025-08-19 23:00:00,3,Berawan,2.5,93,24
2025-08-20 02:00:00,3,Berawan,1.3,94,23
2025-08-20 05:00:00,3,Berawan,3.6,96,23
2025-08-20 08:00:00,1,Cerah,9.7,82,27
2025-08-20 11:00:00,61,Hujan Ringan,8.1,73,29
2025-08-20 14:00:00,63,Hujan Sedang,2.2,83,26
2025-08-20 17:00:00,2,Cerah Berawan,3.8,89,26
2025-08-20 20:00:00,3,Berawan,1.4,94,25
2025-08-20 23:00:00,1,Cerah,3.7,96,24
2025-08-19 00:00:00,60,Hujan Ringan,9.2,92,24
2025-08-19 03:00:00,95,Hujan Petir,11.6,94,23
2025-08-19 06:00:00,2,Cerah Berawan,6.2,93,23
2025-08-19 09:00:00,3,Berawan,4.7,83,26
2025-08-19 12:00:00,61,Hujan Ringan,7.6,81,27
2025-08-19 15:00:00,61,Hujan Ringan,1.3,81,27
2025-08-19 18:00:00,2,Cerah Berawan,6.5,90,25
2025-08-19 21:00:00,2,Cerah Berawan,5.9,92,24
2025-08-20 00:00:00,3,Berawan,2.5,94,24
2025-08-20 03:00:00,2,Cerah Berawan,1.3,95,23
2025-08-20 06:00:00,2,Cerah Berawan,3.6,95,24
2025-08-20 09:00:00,1,Cerah,9.7,73,28
2025-08-20 12:00:00,61,Hujan Ringan,8.1,75,28
2025-08-20 15:00:00,63,Hujan Sedang,2.2,84,26
2025-08-20 18:00:00,2,Cerah Berawan,3.8,91,25
2025-08-20 21:00:00,3,Berawan,1.4,95,25
2025-08-21 00:00:00,1,Cerah,3.7,96,24
2025-08-21 03:00:00,0,Cerah,3.9,95,23
2025-08-21 06:00:00,1,Cerah,4.4,93,24
2025-08-19 00:00:00,60,Hujan Ringan,9.2,92,24
2025-08-19 03:00:00,95,Hujan Petir,11.6,94,23
2025-08-19 06:00:00,2,Cerah Berawan,6.2,93,23
2025-08-19 09:00:00,3,Berawan,4.7,83,26
2025-08-19 12:00:00,61,Hujan Ringan,7.6,81,27
2025-08-19 15:00:00,61,Hujan Ringan,1.3,81,27
2025-08-19 18:00:00,2,Cerah Berawan,6.5,90,25
2025-08-19 21:00:00,2,Cerah Berawan,5.9,92,24
2025-08-20 00:00:00,3,Berawan,2.5,94,24
2025-08-20 03:00:00,2,Cerah Berawan,1.3,95,23
2025-08-20 06:00:00,2,Cerah Berawan,3.6,95,24
2025-08-20 09:00:00,1,Cerah,9.7,73,28
2025-08-20 12:00:00,61,Hujan Ringan,8.1,75,28
2025-08-20 15:00:00,63,Hujan Sedang,2.2,84,26
2025-08-20 18:00:00,2,Cerah Berawan,3.8,91,25
2025-08-20 21:00:00,3,Berawan,1.4,95,25
2025-08-21 00:00:00,1,Cerah,3.7,96,24
2025-08-21 03:00:00,0,Cerah,3.9,95,23
2025-08-21 06:00:00,1,Cerah,4.4,93,24
2025-08-19 02:00:00,95,Hujan Petir,11.6,94,23
2025-08-19 05:00:00,3,Berawan,6.2,95,23
2025-08-19 08:00:00,3,Berawan,4.7,85,25
2025-08-19 11:00:00,61,Hujan Ringan,7.6,73,29
2025-08-19 14:00:00,61,Hujan Ringan,1.3,80,27
2025-08-19 17:00:00,3,Berawan,6.5,88,26
2025-08-19 20:00:00,3,Berawan,5.9,92,24
2025-08-19 23:00:00,3,Berawan,2.5,93,24
2025-08-20 02:00:00,3,Berawan,1.3,94,23
2025-08-20 05:00:00,3,Berawan,3.6,96,23
2025-08-20 08:00:00,1,Cerah,9.7,82,27
2025-08-20 11:00:00,61,Hujan Ringan,8.1,73,29
2025-08-20 14:00:00,63,Hujan Sedang,2.2,83,26
2025-08-20 17:00:00,2,Cerah Berawan,3.8,89,26
2025-08-20 20:00:00,3,Berawan,1.4,94,25
2025-08-20 23:00:00,1,Cerah,3.7,96,24
2025-08-21 02:00:00,0,Cerah,3.9,96,24
2025-08-21 05:00:00,0,Cerah,4.4,95,23
2025-08-19 02:00:00,95,Hujan Petir,11.6,94,23
2025-08-19 05:00:00,3,Berawan,6.2,95,23
2025-08-19 08:00:00,3,Berawan,4.7,85,25
2025-08-19 11:00:00,61,Hujan Ringan,7.6,73,29
2025-08-19 14:00:00,61,Hujan Ringan,1.3,80,27
2025-08-19 17:00:00,3,Berawan,6.5,88,26
2025-08-19 20:00:00,3,Berawan,5.9,92,24
2025-08-19 23:00:00,3,Berawan,2.5,93,24
2025-08-20 02:00:00,3,Berawan,1.3,94,23
2025-08-20 05:00:00,3,Berawan,3.6,96,23
2025-08-20 08:00:00,1,Cerah,9.7,82,27
2025-08-20 11:00:00,61,Hujan Ringan,8.1,73,29
2025-08-20 14:00:00,63,Hujan Sedang,2.2,83,26
2025-08-20 17:00:00,2,Cerah Berawan,3.8,89,26
2025-08-20 20:00:00,3,Berawan,1.4,94,25
2025-08-20 23:00:00,1,Cerah,3.7,96,24
2025-08-21 02:00:00,0,Cerah,3.9,96,24
2025-08-21 05:00:00,0,Cerah,4.4,95,23
2025-08-19 04:00:00,60,Hujan Ringan,11.6,94,23
2025-08-19 07:00:00,60,Hujan Ringan,6.2,87,25
2025-08-19 10:00:00,61,Hujan Ringan,4.7,75,28
2025-08-19 13:00:00,61,Hujan Ringan,7.6,83,26
2025-08-19 16:00:00,3,Berawan,1.3,83,26
2025-08-19 19:00:00,3,Berawan,6.5,92,24
2025-08-19 22:00:00,1,Cerah,5.9,93,24
2025-08-20 01:00:00,3,Berawan,2.5,94,24
2025-08-20 04:00:00,3,Berawan,1.3,95,23
2025-08-20 07:00:00,2,Cerah Berawan,3.6,90,25
2025-08-20 10:00:00,61,Hujan Ringan,9.7,69,29
2025-08-20 13:00:00,63,Hujan Sedang,8.1,81,27
2025-08-20 16:00:00,3,Berawan,2.2,84,26
2025-08-20 19:00:00,2,Cerah Berawan,3.8,93,25
2025-08-20 22:00:00,3,Berawan,1.4,96,24
2025-08-21 01:00:00,1,Cerah,3.7,96,24
2025-08-21 04:00:00,0,Cerah,3.9,95,23
2025-08-19 04:00:00,60,Hujan Ringan,11.6,94,23
2025-08-19 07:00:00,60,Hujan Ringan,6.2,87,25
2025-08-19 10:00:00,61,Hujan Ringan,4.7,75,28
2025-08-19 13:00:00,61,Hujan Ringan,7.6,83,26
2025-08-19 16:00:00,3,Berawan,1.3,83,26
2025-08-19 19:00:00,3,Berawan,6.5,92,24
2025-08-19 22:00:00,1,Cerah,5.9,93,24
2025-08-20 01:00:00,3,Berawan,2.5,94,24
2025-08-20 04:00:00,3,Berawan,1.3,95,23
2025-08-20 07:00:00,2,Cerah Berawan,3.6,90,25
2025-08-20 10:00:00,61,Hujan Ringan,9.7,69,29
2025-08-20 13:00:00,63,Hujan Sedang,8.1,81,27
2025-08-20 16:00:00,3,Berawan,2.2,84,26
2025-08-20 19:00:00,2,Cerah Berawan,3.8,93,25
2025-08-20 22:00:00,3,Berawan,1.4,96,24
2025-08-21 01:00:00,1,Cerah,3.7,96,24
2025-08-21 04:00:00,0,Cerah,3.9,95,23
2025-08-19 06:00:00,61,Hujan Ringan,6.2,93,23
2025-08-19 09:00:00,61,Hujan Ringan,4.7,83,26
2025-08-19 12:00:00,61,Hujan Ringan,7.6,81,27
2025-08-19 15:00:00,61,Hujan Ringan,1.3,81,27
2025-08-19 18:00:00,2,Cerah Berawan,6.5,90,25
2025-08-19 21:00:00,2,Cerah Berawan,5.9,92,24
2025-08-20 00:00:00,3,Berawan,2.5,94,24
2025-08-20 03:00:00,2,Cerah Berawan,1.3,95,23
2025-08-20 06:00:00,2,Cerah Berawan,3.6,95,24
2025-08-20 09:00:00,1,Cerah,9.7,73,28
2025-08-20 12:00:00,61,Hujan Ringan,8.1,75,28
2025-08-20 15:00:00,63,Hujan Sedang,2.2,84,26
2025-08-20 18:00:00,2,Cerah Berawan,3.8,91,25
2025-08-20 21:00:00,3,Berawan,1.4,95,25
2025-08-21 00:00:00,1,Cerah,3.7,96,24
2025-08-21 03:00:00,0,Cerah,3.9,95,23
2025-08-21 06:00:00,1,Cerah,4.4,93,24
2025-08-19 06:00:00,61,Hujan Ringan,6.2,93,23
2025-08-19 09:00:00,61,Hujan Ringan,4.7,83,26
2025-08-19 12:00:00,61,Hujan Ringan,7.6,81,27
2025-08-19 15:00:00,61,Hujan Ringan,1.3,81,27
2025-08-19 18:00:00,2,Cerah Berawan,6.5,90,25
2025-08-19 21:00:00,2,Cerah Berawan,5.9,92,24
2025-08-20 00:00:00,3,Berawan,2.5,94,24
2025-08-20 03:00:00,2,Cerah Berawan,1.3,95,23
2025-08-20 06:00:00,2,Cerah Berawan,3.6,95,24
2025-08-20 09:00:00,1,Cerah,9.7,73,28
2025-08-20 12:00:00,61,Hujan Ringan,8.1,75,28
2025-08-20 15:00:00,63,Hujan Sedang,2.2,84,26
2025-08-20 18:00:00,2,Cerah Berawan,3.8,91,25
2025-08-20 21:00:00,3,Berawan,1.4,95,25
2025-08-21 00:00:00,1,Cerah,3.7,96,24
2025-08-21 03:00:00,0,Cerah,3.9,95,23
2025-08-21 06:00:00,1,Cerah,4.4,93,24
2025-08-19 08:00:00,61,Hujan Ringan,4.7,85,25
2025-08-19 11:00:00,61,Hujan Ringan,7.6,73,29
2025-08-19 14:00:00,61,Hujan Ringan,1.3,80,27
2025-08-19 17:00:00,3,Berawan,6.5,88,26
